Zincane,noun,Zinc chloride.
Zincic,adjective,"Pertaining to, containing, or resembling, zinc; zincous."""
Zincide,noun,A binary compound of zinc.
Zinciferous,adjective,Containing or affording zinc.
Zincification,noun,"The act or process of applying zinc; the condition of being zincified, or covered with zinc; galvanization."""
Zincify,verb,To coat or impregnate with zinc.
Zincite,noun,"Native zinc oxide; a brittle, translucent mineral, of an orange-red color; -- called also red zinc ore, and red oxide of zinc."""
Zincking,noun,Alt. of Zincing
Zincing,noun,The act or process of applying zinc; galvanization.
Zincky,adjective,"Pertaining to zinc, or having its appearance."""
Zinco-,unknown,"A combining form from zinc; in chemistry, designating zinc as an element of certain double compounds. Also used adjectively."""
Zincode,noun,The positive electrode of an electrolytic cell; anode.
Zincographer,noun,An engraver on zinc.
Zincongraphic,adjective,Alt. of Zincongraphical
Zincongraphical,adjective,"Of or pertaining to zincography; as, zincographic processes."""
Zincography,noun,"The art or process of engraving or etching on zinc, in which the design is left in relief in the style of a wood cut, the rest of the ground being eaten away by acid."""
Zincoid,adjective,"Pertaining to, or resembling, zinc; -- said of the electricity of the zincous plate in connection with a copper plate in a voltaic circle; also, designating the positive pole."""
Zinco-polar,adjective,"Electrically polarized like the surface of the zinc presented to the acid in a battery, which has zincous affinity."""
Zincous,adjective,"Of, pertaining to, or containing, zinc; zincic; as, zincous salts."""
Zincous,adjective,"Hence, formerly, basic, basylous, as opposed to chlorous."""
Zincous,adjective,Of or pertaining to the positive pole of a galvanic battery; electro-positive.
Zingari,unknown,of Zingaro
Zingaro,noun,A gypsy.
Zingel,noun,"A small, edible, freshwater European perch (Aspro zingel), having a round, elongated body and prominent snout."""
Zingiberaceous,adjective,"Of or pertaining to ginger, or to a tribe (Zingibereae) of endogenous plants of the order Scitamineae. See Scitamineous."""
Zink,noun,See Zinc.
Zinkenite,noun,"A steel-gray metallic mineral, a sulphide of antimony and lead."""
Zinky,adjective,See Zincky.
Zinnia,noun,"Any plant of the composite genus Zinnia, Mexican herbs with opposite leaves and large gay-colored blossoms. Zinnia elegans is the commonest species in cultivation."""
Zinnwaldite,noun,"A kind of mica containing lithium, often associated with tin ore."""
Zinsang,noun,The delundung.
Zinziberaceous,adjective,Same as Zingiberaceous.
Zion,noun,"A hill in Jerusalem, which, after the capture of that city by the Israelites, became the royal residence of David and his successors."""
Zion,noun,"Hence, the theocracy, or church of God."""
Zion,noun,The heavenly Jerusalem; heaven.
Ziphioid,noun,See Xiphioid.
Zirco-,unknown,"A combining form (also used adjectively) designating zirconium as an element of certain double compounds; zircono-; as in zircofluoric acid, sodium zircofluoride."""
Zircofluoride,noun,"A double fluoride of zirconium and hydrogen, or some other positive element or radical; as, zircofluoride of sodium."""
Zircon,noun,"A mineral occurring in tetragonal crystals, usually of a brown or gray color. It consists of silica and zirconia. A red variety, used as a gem, is called hyacinth. Colorless, pale-yellow or smoky-brown varieties from Ceylon are called jargon."""
Zircona,noun,Zirconia.
Zirconate,noun,A salt of zirconic acid.
Zirconia,noun,"The oxide of zirconium, obtained as a white powder, and possessing both acid and basic properties. On account of its infusibility, and brilliant luminosity when incandescent, it is used as an ingredient of sticks for the Drummomd light."""
Zirconic,adjective,"Pertaining to, containing, or resembling, zirconium; as, zirconic oxide; zirconic compounds."""
Zirconium,noun,"A rare element of the carbon-silicon group, intermediate between the metals and nonmetals, obtained from the mineral zircon as a dark sooty powder, or as a gray metallic crystalline substance. Symbol Zr. Atomic weight, 90.4."""
Zircono,unknown,See Zirco-.
Zirconoid,noun,"A double eight-sided pyramid, a form common with tetragonal crystals; -- so called because this form often occurs in crystals of zircon."""
Zither,noun,"An instrument of music used in Austria and Germany. It has from thirty to forty wires strung across a shallow sounding-board, which lies horizontally on a table before the performer, who uses both hands in playing on it. [Not to be confounded with the old lute-shaped cittern, or cithern.]"""
Zittern,noun,See Cittern.
Zizania,noun,"A genus of grasses including Indian rice. See Indian rice, under Rice."""
Zizel,noun,The suslik.
Zoanthacea,noun,"A suborder of Actinaria, including Zoanthus and allied genera, which are permanently attached by their bases."""
Zoantharia,noun,Same as Anthozoa.
Zoantharian,adjective,Of or pertaining to the Zoantharia.
Zoantharian,noun,One of the Anthozoa.
Zoanthodeme,noun,"The zooids of a compound anthozoan, collectively."""
Zoanthoid,adjective,Of or pertaining to the Zoanthacea.
Zoanthropy,noun,A kind of monomania in which the patient believes himself transformed into one of the lower animals.
Zoanthus,noun,"A genus of Actinaria, including numerous species, found mostly in tropical seas. The zooids or polyps resemble small, elongated actinias united together at their bases by fleshy stolons, and thus forming extensive groups. The tentacles are small and bright colored."""
Zobo,noun,A kind of domestic cattle reared in Asia for its flesh and milk. It is supposed to be a hybrid between the zebu and the yak.
Zocle,noun,Same as Socle.
